entity_id,dataset,known_pct,unknown_pct,raw_weight,required_weight
VIOME-1691,COMPLEXITY,0,1,0,2
VIOME-1691,STRAIN,0,1,0,1.75
INSIDETRACKER-1692,STRUCTURAL,0.12,0.88,0.3,2.5
INSIDETRACKER-1692,COMPLEXITY,0,1,0,2
INSIDETRACKER-1692,STRAIN,0,1,0,1.75
LEVELS-HEALTH-1693,STRUCTURAL,0.12,0.88,0.3,2.5
LEVELS-HEALTH-1693,COMPLEXITY,0,1,0,2
LEVELS-HEALTH-1693,STRAIN,0,1,0,1.75
WHOOP-1694,STRUCTURAL,0.12,0.88,0.3,2.5
WHOOP-1694,COMPLEXITY,0,1,0,2
WHOOP-1694,STRAIN,0,1,0,1.75
OURA-1695,STRUCTURAL,0.2,0.8,0.5,2.5
OURA-1695,COMPLEXITY,0,1,0,2
OURA-1695,STRAIN,0,1,0,1.75
FITBIT-U-S-1696,STRUCTURAL,0.2,0.8,0.5,2.5
FITBIT-U-S-1696,COMPLEXITY,0,1,0,2
FITBIT-U-S-1696,STRAIN,0,1,0,1.75
GARMIN-WELLNESS-1697,STRUCTURAL,0.12,0.88,0.3,2.5
GARMIN-WELLNESS-1697,COMPLEXITY,0,1,0,2
GARMIN-WELLNESS-1697,STRAIN,0,1,0,1.75
HYPERICE-1698,STRUCTURAL,0.12,0.88,0.3,2.5
HYPERICE-1698,COMPLEXITY,0,1,0,2
HYPERICE-1698,STRAIN,0,1,0,1.75
THERABODY-1699,STRUCTURAL,0.2,0.8,0.5,2.5
THERABODY-1699,COMPLEXITY,0,1,0,2
THERABODY-1699,STRAIN,0,1,0,1.75
HYDROW-1700,STRUCTURAL,0.12,0.88,0.3,2.5
HYDROW-1700,COMPLEXITY,0,1,0,2
HYDROW-1700,STRAIN,0,1,0,1.75
TONAL-1701,STRUCTURAL,0.2,0.8,0.5,2.5
TONAL-1701,COMPLEXITY,0,1,0,2
TONAL-1701,STRAIN,0,1,0,1.75
MIRROR-BY-LULULEMON-1702,STRUCTURAL,0.2,0.8,0.5,2.5
MIRROR-BY-LULULEMON-1702,COMPLEXITY,0,1,0,2
MIRROR-BY-LULULEMON-1702,STRAIN,0,1,0,1.75
PELOTON-DTC-1703,STRUCTURAL,0.2,0.8,0.5,2.5
PELOTON-DTC-1703,COMPLEXITY,0,1,0,2
PELOTON-DTC-1703,STRAIN,0,1,0,1.75
NORDICTRACK-1704,STRUCTURAL,0.12,0.88,0.3,2.5
NORDICTRACK-1704,COMPLEXITY,0,1,0,2
NORDICTRACK-1704,STRAIN,0,1,0,1.75
SOLE-FITNESS-1705,STRUCTURAL,0.12,0.88,0.3,2.5
SOLE-FITNESS-1705,COMPLEXITY,0,1,0,2
SOLE-FITNESS-1705,STRAIN,0,1,0,1.75
BOWFLEX-1706,STRUCTURAL,0.2,0.8,0.5,2.5
BOWFLEX-1706,COMPLEXITY,0,1,0,2
BOWFLEX-1706,STRAIN,0,1,0,1.75
TEMPO-1707,STRUCTURAL,0.12,0.88,0.3,2.5
TEMPO-1707,COMPLEXITY,0,1,0,2
TEMPO-1707,STRAIN,0,1,0,1.75
FIGHTCAMP-1708,STRUCTURAL,0.12,0.88,0.3,2.5
FIGHTCAMP-1708,COMPLEXITY,0,1,0,2
FIGHTCAMP-1708,STRAIN,0,1,0,1.75
BRILLIANT-LABS-1709,STRUCTURAL,0.2,0.8,0.5,2.5
BRILLIANT-LABS-1709,COMPLEXITY,0,1,0,2
BRILLIANT-LABS-1709,STRAIN,0,1,0,1.75
RAY-BAN-META-U-S-1710,STRUCTURAL,0.2,0.8,0.5,2.5
RAY-BAN-META-U-S-1710,COMPLEXITY,0,1,0,2
RAY-BAN-META-U-S-1710,STRAIN,0,1,0,1.75
MOJO-VISION-1711,STRUCTURAL,0.12,0.88,0.3,2.5
MOJO-VISION-1711,COMPLEXITY,0,1,0,2
MOJO-VISION-1711,STRAIN,0,1,0,1.75
HUMANE-AI-1712,STRUCTURAL,0.12,0.88,0.3,2.5
HUMANE-AI-1712,COMPLEXITY,0,1,0,2
HUMANE-AI-1712,STRAIN,0,1,0,1.75
RABBIT-INC-1713,STRUCTURAL,0.12,0.88,0.3,2.5
RABBIT-INC-1713,COMPLEXITY,0,1,0,2
RABBIT-INC-1713,STRAIN,0,1,0,1.75
REWIND-AI-1714,STRUCTURAL,0.12,0.88,0.3,2.5
REWIND-AI-1714,COMPLEXITY,0,1,0,2
REWIND-AI-1714,STRAIN,0,1,0,1.75
ARIA-INSIGHTS-1715,STRUCTURAL,0.2,0.8,0.5,2.5
ARIA-INSIGHTS-1715,COMPLEXITY,0,1,0,2
ARIA-INSIGHTS-1715,STRAIN,0,1,0,1.75
SKYDIO-1716,STRUCTURAL,0.12,0.88,0.3,2.5
SKYDIO-1716,COMPLEXITY,0,1,0,2
SKYDIO-1716,STRAIN,0,1,0,1.75
ANDURIL-1717,STRUCTURAL,0.2,0.8,0.5,2.5
ANDURIL-1717,COMPLEXITY,0,1,0,2
ANDURIL-1717,STRAIN,0,1,0,1.75
SHIELD-AI-1718,STRUCTURAL,0.12,0.88,0.3,2.5
SHIELD-AI-1718,COMPLEXITY,0,1,0,2
SHIELD-AI-1718,STRAIN,0,1,0,1.75
PALANTIR-COMMERCIAL-1719,STRUCTURAL,0.2,0.8,0.5,2.5
PALANTIR-COMMERCIAL-1719,COMPLEXITY,0,1,0,2
PALANTIR-COMMERCIAL-1719,STRAIN,0,1,0,1.75
C3-AI-1720,STRUCTURAL,0.12,0.88,0.3,2.5
C3-AI-1720,COMPLEXITY,0,1,0,2
C3-AI-1720,STRAIN,0,1,0,1.75
DATABRICKS-GTM-1721,STRUCTURAL,0.2,0.8,0.5,2.5
DATABRICKS-GTM-1721,COMPLEXITY,0,1,0,2
DATABRICKS-GTM-1721,STRAIN,0,1,0,1.75
SNOWFLAKE-SMB-1722,STRUCTURAL,0.12,0.88,0.3,2.5
SNOWFLAKE-SMB-1722,COMPLEXITY,0,1,0,2
SNOWFLAKE-SMB-1722,STRAIN,0,1,0,1.75
HASHICORP-1723,STRUCTURAL,0.2,0.8,0.5,2.5
HASHICORP-1723,COMPLEXITY,0,1,0,2
HASHICORP-1723,STRAIN,0,1,0,1.75
GITLAB-1724,STRUCTURAL,0.2,0.8,0.5,2.5
GITLAB-1724,COMPLEXITY,0,1,0,2
GITLAB-1724,STRAIN,0,1,0,1.75
CIRCLECI-1725,STRUCTURAL,0.12,0.88,0.3,2.5
CIRCLECI-1725,COMPLEXITY,0,1,0,2
CIRCLECI-1725,STRAIN,0,1,0,1.75
LAUNCHDARKLY-1726,STRUCTURAL,0,1,0,2.5
LAUNCHDARKLY-1726,COMPLEXITY,0,1,0,2
LAUNCHDARKLY-1726,STRAIN,0.171,0.829,0.3,1.75
FIGMA-1727,STRUCTURAL,0.2,0.8,0.5,2.5
FIGMA-1727,COMPLEXITY,0,1,0,2
FIGMA-1727,STRAIN,0,1,0,1.75
NOTION-1728,STRUCTURAL,0.12,0.88,0.3,2.5
NOTION-1728,COMPLEXITY,0,1,0,2
NOTION-1728,STRAIN,0,1,0,1.75
AIRTABLE-1729,STRUCTURAL,0.12,0.88,0.3,2.5
AIRTABLE-1729,COMPLEXITY,0,1,0,2
AIRTABLE-1729,STRAIN,0,1,0,1.75
CANVA-U-S-1730,STRUCTURAL,0.2,0.8,0.5,2.5
CANVA-U-S-1730,COMPLEXITY,0,1,0,2
CANVA-U-S-1730,STRAIN,0,1,0,1.75
ZAPIER-1731,STRUCTURAL,0.2,0.8,0.5,2.5
ZAPIER-1731,COMPLEXITY,0,1,0,2
ZAPIER-1731,STRAIN,0,1,0,1.75
WEBFLOW-1732,STRUCTURAL,0.2,0.8,0.5,2.5
WEBFLOW-1732,COMPLEXITY,0,1,0,2
WEBFLOW-1732,STRAIN,0,1,0,1.75
VERCEL-1733,STRUCTURAL,0.12,0.88,0.3,2.5
VERCEL-1733,COMPLEXITY,0,1,0,2
VERCEL-1733,STRAIN,0,1,0,1.75
NETLIFY-1734,STRUCTURAL,0.2,0.8,0.5,2.5
NETLIFY-1734,COMPLEXITY,0,1,0,2
NETLIFY-1734,STRAIN,0,1,0,1.75
RENDER-1735,STRUCTURAL,0.12,0.88,0.3,2.5
RENDER-1735,COMPLEXITY,0,1,0,2
RENDER-1735,STRAIN,0,1,0,1.75
RAILWAY-1736,STRUCTURAL,0.2,0.8,0.5,2.5
RAILWAY-1736,COMPLEXITY,0,1,0,2
RAILWAY-1736,STRAIN,0,1,0,1.75
SUPABASE-1737,STRUCTURAL,0.12,0.88,0.3,2.5
SUPABASE-1737,COMPLEXITY,0,1,0,2
SUPABASE-1737,STRAIN,0,1,0,1.75
MONGODB-COMMERCIAL-1738,STRUCTURAL,0.2,0.8,0.5,2.5
MONGODB-COMMERCIAL-1738,COMPLEXITY,0,1,0,2
MONGODB-COMMERCIAL-1738,STRAIN,0,1,0,1.75
ELASTIC-1739,STRUCTURAL,0.12,0.88,0.3,2.5
ELASTIC-1739,COMPLEXITY,0,1,0,2
ELASTIC-1739,STRAIN,0,1,0,1.75
DATADOG-SMB-1740,STRUCTURAL,0.12,0.88,0.3,2.5
DATADOG-SMB-1740,COMPLEXITY,0,1,0,2
DATADOG-SMB-1740,STRAIN,0,1,0,1.75
CLOUDFLARE-REVENUE-1741,STRUCTURAL,0.2,0.8,0.5,2.5
CLOUDFLARE-REVENUE-1741,COMPLEXITY,0,1,0,2
CLOUDFLARE-REVENUE-1741,STRAIN,0,1,0,1.75
FASTLY-1742,STRUCTURAL,0.12,0.88,0.3,2.5
FASTLY-1742,COMPLEXITY,0,1,0,2
FASTLY-1742,STRAIN,0,1,0,1.75
TWILIO-SEGMENT-1743,STRUCTURAL,0.2,0.8,0.5,2.5
TWILIO-SEGMENT-1743,COMPLEXITY,0,1,0,2
TWILIO-SEGMENT-1743,STRAIN,0,1,0,1.75
STRIPE-ATLAS-1744,STRUCTURAL,0.12,0.88,0.3,2.5
STRIPE-ATLAS-1744,COMPLEXITY,0,1,0,2
STRIPE-ATLAS-1744,STRAIN,0,1,0,1.75
PLAID-1745,STRUCTURAL,0.2,0.8,0.5,2.5
PLAID-1745,COMPLEXITY,0,1,0,2
PLAID-1745,STRAIN,0,1,0,1.75
MARQETA-1746,STRUCTURAL,0.12,0.88,0.3,2.5
MARQETA-1746,COMPLEXITY,0,1,0,2
MARQETA-1746,STRAIN,0,1,0,1.75
RIPPLE-U-S-1747,STRUCTURAL,0.12,0.88,0.3,2.5
RIPPLE-U-S-1747,COMPLEXITY,0,1,0,2
RIPPLE-U-S-1747,STRAIN,0,1,0,1.75
COINBASE-COMMERCIAL-1748,STRUCTURAL,0.2,0.8,0.5,2.5
COINBASE-COMMERCIAL-1748,COMPLEXITY,0,1,0,2
COINBASE-COMMERCIAL-1748,STRAIN,0,1,0,1.75
KRAKEN-1749,STRUCTURAL,0.12,0.88,0.3,2.5
KRAKEN-1749,COMPLEXITY,0,1,0,2
KRAKEN-1749,STRAIN,0,1,0,1.75
GEMINI-1750,STRUCTURAL,0.12,0.88,0.3,2.5
GEMINI-1750,COMPLEXITY,0,1,0,2
GEMINI-1750,STRAIN,0,1,0,1.75
ROBINHOOD-INSTITUTIONAL-1751,STRUCTURAL,0.2,0.8,0.5,2.5
ROBINHOOD-INSTITUTIONAL-1751,COMPLEXITY,0,1,0,2
ROBINHOOD-INSTITUTIONAL-1751,STRAIN,0,1,0,1.75
SOFI-TECH-1752,STRUCTURAL,0.2,0.8,0.5,2.5
SOFI-TECH-1752,COMPLEXITY,0,1,0,2
SOFI-TECH-1752,STRAIN,0,1,0,1.75
CHIME-1753,STRUCTURAL,0.12,0.88,0.3,2.5
CHIME-1753,COMPLEXITY,0,1,0,2
CHIME-1753,STRAIN,0,1,0,1.75
VARO-BANK-1754,STRUCTURAL,0.2,0.8,0.5,2.5
VARO-BANK-1754,COMPLEXITY,0,1,0,2
VARO-BANK-1754,STRAIN,0,1,0,1.75
CURRENT-1755,STRUCTURAL,0,1,0,2.5
CURRENT-1755,COMPLEXITY,0,1,0,2
CURRENT-1755,STRAIN,0.171,0.829,0.3,1.75
STEP-1756,STRUCTURAL,0.2,0.8,0.5,2.5
STEP-1756,COMPLEXITY,0,1,0,2
STEP-1756,STRAIN,0,1,0,1.75
DAVE-1757,STRUCTURAL,0.12,0.88,0.3,2.5
DAVE-1757,COMPLEXITY,0,1,0,2
DAVE-1757,STRAIN,0,1,0,1.75
MONEYLION-1758,STRUCTURAL,0.12,0.88,0.3,2.5
MONEYLION-1758,COMPLEXITY,0,1,0,2
MONEYLION-1758,STRAIN,0,1,0,1.75
UPGRADE-1759,STRUCTURAL,0.12,0.88,0.3,2.5
UPGRADE-1759,COMPLEXITY,0,1,0,2
UPGRADE-1759,STRAIN,0,1,0,1.75
AVANT-1760,STRUCTURAL,0.12,0.88,0.3,2.5
AVANT-1760,COMPLEXITY,0,1,0,2
AVANT-1760,STRAIN,0,1,0,1.75
LENDINGCLUB-U-S-1761,STRUCTURAL,0.2,0.8,0.5,2.5
LENDINGCLUB-U-S-1761,COMPLEXITY,0,1,0,2
LENDINGCLUB-U-S-1761,STRAIN,0,1,0,1.75
AFFIRM-1762,STRUCTURAL,0.2,0.8,0.5,2.5
AFFIRM-1762,COMPLEXITY,0,1,0,2
AFFIRM-1762,STRAIN,0,1,0,1.75
KLARNA-U-S-1763,STRUCTURAL,0.2,0.8,0.5,2.5
KLARNA-U-S-1763,COMPLEXITY,0,1,0,2
KLARNA-U-S-1763,STRAIN,0,1,0,1.75
AFTERPAY-U-S-1764,STRUCTURAL,0.12,0.88,0.3,2.5
AFTERPAY-U-S-1764,COMPLEXITY,0,1,0,2
AFTERPAY-U-S-1764,STRAIN,0,1,0,1.75
BLOCK-CASH-APP-1765,STRUCTURAL,0.2,0.8,0.5,2.5
BLOCK-CASH-APP-1765,COMPLEXITY,0,1,0,2
BLOCK-CASH-APP-1765,STRAIN,0,1,0,1.75
PAYPAL-LABS-1766,STRUCTURAL,0.12,0.88,0.3,2.5
PAYPAL-LABS-1766,COMPLEXITY,0,1,0,2
PAYPAL-LABS-1766,STRAIN,0,1,0,1.75
SQUARE-1767,STRUCTURAL,0.2,0.8,0.5,2.5
SQUARE-1767,COMPLEXITY,0,1,0,2
SQUARE-1767,STRAIN,0,1,0,1.75
TOAST-1768,STRUCTURAL,0.12,0.88,0.3,2.5
TOAST-1768,COMPLEXITY,0,1,0,2
TOAST-1768,STRAIN,0,1,0,1.75
SHOPIFY-U-S-1769,STRUCTURAL,0.12,0.88,0.3,2.5
SHOPIFY-U-S-1769,COMPLEXITY,0,1,0,2
SHOPIFY-U-S-1769,STRAIN,0,1,0,1.75
BIGCOMMERCE-1770,STRUCTURAL,0.2,0.8,0.5,2.5
BIGCOMMERCE-1770,COMPLEXITY,0,1,0,2
BIGCOMMERCE-1770,STRAIN,0,1,0,1.75
WOOCOMMERCE-AUTOMATTIC-1771,STRUCTURAL,0.2,0.8,0.5,2.5
WOOCOMMERCE-AUTOMATTIC-1771,COMPLEXITY,0,1,0,2
WOOCOMMERCE-AUTOMATTIC-1771,STRAIN,0,1,0,1.75
ECWID-1772,STRUCTURAL,0.12,0.88,0.3,2.5
ECWID-1772,COMPLEXITY,0,1,0,2
ECWID-1772,STRAIN,0,1,0,1.75
SHIFT4-1773,STRUCTURAL,0.12,0.88,0.3,2.5
SHIFT4-1773,COMPLEXITY,0,1,0,2
SHIFT4-1773,STRAIN,0,1,0,1.75
LIGHTSPEED-1774,STRUCTURAL,0.12,0.88,0.3,2.5
LIGHTSPEED-1774,COMPLEXITY,0,1,0,2
LIGHTSPEED-1774,STRAIN,0,1,0,1.75
CLOVER-FISERV-SME-1775,STRUCTURAL,0.2,0.8,0.5,2.5
CLOVER-FISERV-SME-1775,COMPLEXITY,0,1,0,2
CLOVER-FISERV-SME-1775,STRAIN,0,1,0,1.75
NCR-DIGITAL-1776,STRUCTURAL,0.12,0.88,0.3,2.5
NCR-DIGITAL-1776,COMPLEXITY,0,1,0,2
NCR-DIGITAL-1776,STRAIN,0,1,0,1.75
UIPATH-1777,STRUCTURAL,0.12,0.88,0.3,2.5
UIPATH-1777,COMPLEXITY,0,1,0,2
UIPATH-1777,STRAIN,0,1,0,1.75
AUTOMATION-ANYWHERE-1778,STRUCTURAL,0.12,0.88,0.3,2.5
AUTOMATION-ANYWHERE-1778,COMPLEXITY,0,1,0,2
AUTOMATION-ANYWHERE-1778,STRAIN,0,1,0,1.75
CELONIS-1779,STRUCTURAL,0.12,0.88,0.3,2.5
CELONIS-1779,COMPLEXITY,0,1,0,2
CELONIS-1779,STRAIN,0,1,0,1.75
APPIAN-1780,STRUCTURAL,0.2,0.8,0.5,2.5
APPIAN-1780,COMPLEXITY,0,1,0,2
APPIAN-1780,STRAIN,0,1,0,1.75
PEGASYSTEMS-1781,STRUCTURAL,0.2,0.8,0.5,2.5
PEGASYSTEMS-1781,COMPLEXITY,0,1,0,2
PEGASYSTEMS-1781,STRAIN,0,1,0,1.75
SAMSARA-1782,STRUCTURAL,0.2,0.8,0.5,2.5
SAMSARA-1782,COMPLEXITY,0,1,0,2
SAMSARA-1782,STRAIN,0,1,0,1.75
FLEXPORT-1783,STRUCTURAL,0.12,0.88,0.3,2.5
FLEXPORT-1783,COMPLEXITY,0,1,0,2
FLEXPORT-1783,STRAIN,0,1,0,1.75
CONVOY-1784,STRUCTURAL,0.12,0.88,0.3,2.5
CONVOY-1784,COMPLEXITY,0,1,0,2
CONVOY-1784,STRAIN,0,1,0,1.75
UBER-FREIGHT-1785,STRUCTURAL,0.2,0.8,0.5,2.5
UBER-FREIGHT-1785,COMPLEXITY,0,1,0,2
UBER-FREIGHT-1785,STRAIN,0,1,0,1.75
LYFT-LOGISTICS-1786,STRUCTURAL,0.2,0.8,0.5,2.5
LYFT-LOGISTICS-1786,COMPLEXITY,0,1,0,2
LYFT-LOGISTICS-1786,STRAIN,0,1,0,1.75
DOORDASH-DRIVE-1787,STRUCTURAL,0.12,0.88,0.3,2.5
DOORDASH-DRIVE-1787,COMPLEXITY,0,1,0,2
DOORDASH-DRIVE-1787,STRAIN,0,1,0,1.75
INSTACART-PLATFORM-1788,STRUCTURAL,0.2,0.8,0.5,2.5
INSTACART-PLATFORM-1788,COMPLEXITY,0,1,0,2
INSTACART-PLATFORM-1788,STRAIN,0,1,0,1.75
GOPUFF-1789,STRUCTURAL,0.12,0.88,0.3,2.5
GOPUFF-1789,COMPLEXITY,0,1,0,2
GOPUFF-1789,STRAIN,0,1,0,1.75
GETIR-1790,STRUCTURAL,0.12,0.88,0.3,2.5
GETIR-1790,COMPLEXITY,0,1,0,2
GETIR-1790,STRAIN,0,1,0,1.75
FLINK-1791,STRUCTURAL,0.2,0.8,0.5,2.5
FLINK-1791,COMPLEXITY,0,1,0,2
FLINK-1791,STRAIN,0,1,0,1.75
GORILLAS-1792,STRUCTURAL,0.12,0.88,0.3,2.5
GORILLAS-1792,COMPLEXITY,0,1,0,2
GORILLAS-1792,STRAIN,0,1,0,1.75
BUY-NOW-U-S-1793,STRUCTURAL,0.2,0.8,0.5,2.5
BUY-NOW-U-S-1793,COMPLEXITY,0,1,0,2
BUY-NOW-U-S-1793,STRAIN,0,1,0,1.75
ZIPLINE-1794,STRUCTURAL,0.12,0.88,0.3,2.5
ZIPLINE-1794,COMPLEXITY,0,1,0,2
ZIPLINE-1794,STRAIN,0,1,0,1.75
WING-U-S-1795,STRUCTURAL,0.2,0.8,0.5,2.5
WING-U-S-1795,COMPLEXITY,0,1,0,2
WING-U-S-1795,STRAIN,0,1,0,1.75
MATTERNET-1796,STRUCTURAL,0.2,0.8,0.5,2.5
MATTERNET-1796,COMPLEXITY,0,1,0,2
MATTERNET-1796,STRAIN,0,1,0,1.75
SKYCELL-1797,STRUCTURAL,0.2,0.8,0.5,2.5
SKYCELL-1797,COMPLEXITY,0,1,0,2
SKYCELL-1797,STRAIN,0,1,0,1.75
LOGMORE-1798,STRUCTURAL,0.12,0.88,0.3,2.5
LOGMORE-1798,COMPLEXITY,0,1,0,2
LOGMORE-1798,STRAIN,0,1,0,1.75
TIVE-1799,STRUCTURAL,0.12,0.88,0.3,2.5
TIVE-1799,COMPLEXITY,0,1,0,2
TIVE-1799,STRAIN,0,1,0,1.75
PROJECT44-1800,STRUCTURAL,0.2,0.8,0.5,2.5
PROJECT44-1800,COMPLEXITY,0,1,0,2
PROJECT44-1800,STRAIN,0,1,0,1.75
FOURKITES-1801,STRUCTURAL,0.12,0.88,0.3,2.5
FOURKITES-1801,COMPLEXITY,0,1,0,2
FOURKITES-1801,STRAIN,0,1,0,1.75
MOTIVE-1802,STRUCTURAL,0.12,0.88,0.3,2.5
MOTIVE-1802,COMPLEXITY,0,1,0,2
MOTIVE-1802,STRAIN,0,1,0,1.75
AURIC-1803,STRUCTURAL,0.12,0.88,0.3,2.5
AURIC-1803,COMPLEXITY,0,1,0,2
AURIC-1803,STRAIN,0,1,0,1.75
RECESS-1804,STRUCTURAL,0.2,0.8,0.5,2.5
RECESS-1804,COMPLEXITY,0,1,0,2
RECESS-1804,STRAIN,0,1,0,1.75
KIN-EUPHORICS-1805,STRUCTURAL,0.12,0.88,0.3,2.5
KIN-EUPHORICS-1805,COMPLEXITY,0,1,0,2
KIN-EUPHORICS-1805,STRAIN,0,1,0,1.75
GHIA-1806,STRUCTURAL,0.2,0.8,0.5,2.5
GHIA-1806,COMPLEXITY,0,1,0,2
GHIA-1806,STRAIN,0,1,0,1.75
DE-SOI-1807,STRUCTURAL,0.12,0.88,0.3,2.5
DE-SOI-1807,COMPLEXITY,0,1,0,2
DE-SOI-1807,STRAIN,0,1,0,1.75
THREE-SPIRIT-1808,STRUCTURAL,0.12,0.88,0.3,2.5
THREE-SPIRIT-1808,COMPLEXITY,0,1,0,2
THREE-SPIRIT-1808,STRAIN,0,1,0,1.75
SEED-1809,STRUCTURAL,0.2,0.8,0.5,2.5
SEED-1809,COMPLEXITY,0,1,0,2
SEED-1809,STRAIN,0,1,0,1.75
HUM-1810,STRUCTURAL,0.12,0.88,0.3,2.5
HUM-1810,COMPLEXITY,0,1,0,2
HUM-1810,STRAIN,0,1,0,1.75
CARE-OF-1811,STRUCTURAL,0.2,0.8,0.5,2.5
CARE-OF-1811,COMPLEXITY,0,1,0,2
CARE-OF-1811,STRAIN,0,1,0,1.75
RITUAL-1812,STRUCTURAL,0.12,0.88,0.3,2.5
RITUAL-1812,COMPLEXITY,0,1,0,2
RITUAL-1812,STRAIN,0,1,0,1.75
MOON-JUICE-1813,STRUCTURAL,0.2,0.8,0.5,2.5
MOON-JUICE-1813,COMPLEXITY,0,1,0,2
MOON-JUICE-1813,STRAIN,0,1,0,1.75
SAKARA-1814,STRUCTURAL,0.12,0.88,0.3,2.5
SAKARA-1814,COMPLEXITY,0,1,0,2
SAKARA-1814,STRAIN,0,1,0,1.75
DAILY-HARVEST-1815,STRUCTURAL,0,1,0,2.5
DAILY-HARVEST-1815,COMPLEXITY,0,1,0,2
DAILY-HARVEST-1815,STRAIN,0.171,0.829,0.3,1.75
FACTOR-1816,STRUCTURAL,0.2,0.8,0.5,2.5
FACTOR-1816,COMPLEXITY,0,1,0,2
FACTOR-1816,STRAIN,0,1,0,1.75
SUNBASKET-1817,STRUCTURAL,0.2,0.8,0.5,2.5
SUNBASKET-1817,COMPLEXITY,0,1,0,2
SUNBASKET-1817,STRAIN,0,1,0,1.75
PURPLE-CARROT-1818,STRUCTURAL,0.12,0.88,0.3,2.5
PURPLE-CARROT-1818,COMPLEXITY,0,1,0,2
PURPLE-CARROT-1818,STRAIN,0,1,0,1.75
TERRITORY-FOODS-1819,STRUCTURAL,0.12,0.88,0.3,2.5
TERRITORY-FOODS-1819,COMPLEXITY,0,1,0,2
TERRITORY-FOODS-1819,STRAIN,0,1,0,1.75
TRIFECTA-1820,STRUCTURAL,0.12,0.88,0.3,2.5
TRIFECTA-1820,COMPLEXITY,0,1,0,2
TRIFECTA-1820,STRAIN,0,1,0,1.75
KETTLE-FIRE-1821,STRUCTURAL,0.2,0.8,0.5,2.5
KETTLE-FIRE-1821,COMPLEXITY,0,1,0,2
KETTLE-FIRE-1821,STRAIN,0,1,0,1.75
BONAFIDE-PROVISIONS-1822,STRUCTURAL,0.12,0.88,0.3,2.5
BONAFIDE-PROVISIONS-1822,COMPLEXITY,0,1,0,2
BONAFIDE-PROVISIONS-1822,STRAIN,0,1,0,1.75
FARMBOX-DIRECT-1823,STRUCTURAL,0.2,0.8,0.5,2.5
FARMBOX-DIRECT-1823,COMPLEXITY,0,1,0,2
FARMBOX-DIRECT-1823,STRAIN,0,1,0,1.75
MISFITS-MARKET-1824,STRUCTURAL,0.2,0.8,0.5,2.5
MISFITS-MARKET-1824,COMPLEXITY,0,1,0,2
MISFITS-MARKET-1824,STRAIN,0,1,0,1.75
IMPERFECT-FOODS-1825,STRUCTURAL,0.12,0.88,0.3,2.5
IMPERFECT-FOODS-1825,COMPLEXITY,0,1,0,2
IMPERFECT-FOODS-1825,STRAIN,0,1,0,1.75
HUNGRYROOT-1826,STRUCTURAL,0.12,0.88,0.3,2.5
HUNGRYROOT-1826,COMPLEXITY,0,1,0,2
HUNGRYROOT-1826,STRAIN,0,1,0,1.75
GOBBLE-1827,STRUCTURAL,0.2,0.8,0.5,2.5
GOBBLE-1827,COMPLEXITY,0,1,0,2
GOBBLE-1827,STRAIN,0,1,0,1.75
GREEN-CHEF-1828,STRUCTURAL,0.12,0.88,0.3,2.5
GREEN-CHEF-1828,COMPLEXITY,0,1,0,2
GREEN-CHEF-1828,STRAIN,0,1,0,1.75
FRESH-N-LEAN-1829,STRUCTURAL,0.2,0.8,0.5,2.5
FRESH-N-LEAN-1829,COMPLEXITY,0,1,0,2
FRESH-N-LEAN-1829,STRAIN,0,1,0,1.75
VEESTRO-1830,STRUCTURAL,0.12,0.88,0.3,2.5
VEESTRO-1830,COMPLEXITY,0,1,0,2
VEESTRO-1830,STRAIN,0,1,0,1.75
TRUEATS-1831,STRUCTURAL,0.12,0.88,0.3,2.5
TRUEATS-1831,COMPLEXITY,0,1,0,2
TRUEATS-1831,STRAIN,0,1,0,1.75
REAL-GOOD-FOODS-1832,STRUCTURAL,0.2,0.8,0.5,2.5
REAL-GOOD-FOODS-1832,COMPLEXITY,0,1,0,2
REAL-GOOD-FOODS-1832,STRAIN,0,1,0,1.75
OAT-HAUS-1833,STRUCTURAL,0.12,0.88,0.3,2.5
OAT-HAUS-1833,COMPLEXITY,0,1,0,2
OAT-HAUS-1833,STRAIN,0,1,0,1.75
POPPI-1834,STRUCTURAL,0.2,0.8,0.5,2.5
POPPI-1834,COMPLEXITY,0,1,0,2
POPPI-1834,STRAIN,0,1,0,1.75
HEALTH-ADE-1835,STRUCTURAL,0.12,0.88,0.3,2.5
HEALTH-ADE-1835,COMPLEXITY,0,1,0,2
HEALTH-ADE-1835,STRAIN,0,1,0,1.75
FLY-BY-JING-1836,STRUCTURAL,0.2,0.8,0.5,2.5
FLY-BY-JING-1836,COMPLEXITY,0,1,0,2
FLY-BY-JING-1836,STRAIN,0,1,0,1.75
MAYA-KAIMAL-1837,STRUCTURAL,0.12,0.88,0.3,2.5
MAYA-KAIMAL-1837,COMPLEXITY,0,1,0,2
MAYA-KAIMAL-1837,STRAIN,0,1,0,1.75
WILD-EARTH-1838,STRUCTURAL,0.2,0.8,0.5,2.5
WILD-EARTH-1838,COMPLEXITY,0,1,0,2
WILD-EARTH-1838,STRAIN,0,1,0,1.75
THE-GOOD-PATCH-1839,STRUCTURAL,0.2,0.8,0.5,2.5
THE-GOOD-PATCH-1839,COMPLEXITY,0,1,0,2
THE-GOOD-PATCH-1839,STRAIN,0,1,0,1.75
